koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,ra,dec,koi_radius_earth,koi_mass_earth,koi_density_proxy,log_koi_duration,log_koi_depth,koi_disposition
4.49876511,0.312,3.7362,460.0,2.1,389.62,1133.0,6075.0,4.486,0.969,298.45685,48.791592,23.541000000000004,4556.25,0.3492471121201621,1.5552351264197843,6.133398042996649,CONFIRMED
19.651209505,0.723,5.2514,11766.0,12.42,67.03,730.0,6074.0,4.391,1.063,291.0939,48.933842,139.22820000000002,4555.5,0.0016879299751001032,1.832805438664056,9.37305428246393,FALSE POSITIVE
5.412203927,0.787,2.9472,601.6,2.94,337.68,1093.0,5779.0,4.339,1.087,287.88733,46.276241,32.9574,4334.25,0.12107518152241885,1.3730064667929551,6.401253626696201,CONFIRMED
41.43958662,0.355,10.5989,2793.1,5.5,16.72,516.0,5468.0,4.367,1.046,295.55505,49.017342,61.655,4101.0,0.017497857002075103,2.4509102660296924,7.935265330157098,CONFIRMED
8.35389523,0.023,2.2514,1041.6,2.52,91.9,790.0,5592.0,4.582,0.787,285.49924,49.277351,28.249200000000002,4194.0,0.18604155721078597,1.1790856728179864,6.949472872334005,CONFIRMED
4.125543472,0.597,3.1744,1487.3,4.43,565.35,1243.0,6174.0,4.417,1.103,291.93616,49.253979,49.6603,4630.5,0.037809407532009995,1.428970635400327,7.3053898079751125,CONFIRMED
2.816504904,0.105,2.50587,16814.0,12.21,521.13,1219.0,5532.0,4.452,0.955,297.01547,49.225288,136.87410000000003,4149.0,0.0016180040531899868,1.2544387065189475,9.73002662417437,CONFIRMED
33.93373447,0.812,14.561,8503.7,7.34,8.11,430.0,5040.0,4.628,0.705,284.17233,49.360722,82.2814,3780.0,0.006785576988210863,2.7447677840373728,9.048374230839235,FALSE POSITIVE
3.689920099,0.151,2.6557,426.7,1.89,408.99,1147.0,5880.0,4.518,0.917,291.62241,50.61824,21.1869,4410.0,0.46369919203069854,1.2962875933322735,6.058422015232863,CONFIRMED
4.431238488,0.405,3.15,1010.9,3.25,351.23,1104.0,5714.0,4.428,1.015,295.81616,51.121738,36.432500000000005,4285.5,0.08862057809430217,1.423108334242607,6.919585030735714,CONFIRMED
11.37936986,0.911,2.6255,1023.5,3.95,99.68,806.0,5714.0,4.428,1.015,295.81616,51.121738,44.279500000000006,4285.5,0.04936207127458017,1.2879922098295105,6.931959967678955,CONFIRMED
26.39432897,0.602,3.573,1510.9,3.07,13.49,489.0,5129.0,4.595,0.763,289.39972,51.25032,34.4147,3846.75,0.09437609384098757,1.5201694446759182,7.321122416986156,CONFIRMED
13.57078281,0.866,3.3539,511.7,2.64,89.61,785.0,5854.0,4.406,1.012,300.86398,44.337551,29.594400000000004,4390.5,0.16938906199819112,1.4710719951622897,6.239690878789655,CONFIRMED
7.12594387,0.898,3.0014,192.4,1.79,233.31,997.0,5779.0,4.339,1.087,287.88733,46.276241,20.065900000000003,4334.25,0.5364608422764734,1.3866442998841786,5.264760583019194,CONFIRMED
7.442652004,0.137,2.3078,24446.0,15.03,206.78,967.0,6108.0,4.469,0.956,288.98682,49.733742,168.4863,4581.0,0.0009577816500645357,1.1962833158415558,10.104262787988329,FALSE POSITIVE
16.38489988,0.001,3.0249,1127.1,2.0,8.35,433.0,4126.0,4.661,0.615,286.73804,49.97575,22.42,3094.5,0.27458933306692873,1.3925000658413949,7.028290080610875,CONFIRMED
7.8774163,0.041,2.0805,1306.1,2.16,22.18,553.0,4126.0,4.661,0.615,286.73804,49.97575,24.213600000000003,3094.5,0.21797786562875376,1.1250919214724884,7.175566221791506,CONFIRMED
36.4454001,0.028,4.007,1122.3,1.99,2.88,332.0,4126.0,4.661,0.615,286.73804,49.97575,22.3079,3094.5,0.2787497072919749,1.6108369333478076,7.0240260606475236,CONFIRMED
3.728732147,0.558,2.683,5226.5,6.02,258.34,1023.0,5497.0,4.577,0.809,290.78574,50.054119,67.4842,4122.75,0.013414691475974386,1.3037276374629283,8.56168843130279,CONFIRMED
40.4195037,0.911,3.362,6256.0,7.51,11.29,467.0,5446.0,4.507,0.781,294.31686,50.080231,84.1871,4084.5,0.0068454539237247074,1.4729306677794374,8.741456115998364,CANDIDATE
2.243380573,0.915,1.1196,821.7,1.99,107.6,822.0,4149.0,4.698,0.564,285.17621,50.149818,22.3079,3111.75,0.2803035713898216,0.7512273916364699,6.712591614174885,CONFIRMED
10.405998015,0.324,6.5036,14489.0,11.23,113.94,833.0,5746.0,4.393,0.924,289.23553,50.241001,125.88830000000002,4309.5,0.0021600846884999273,2.0153829053791155,9.581214035314728,FALSE POSITIVE
2.337437946,0.28,1.9982,971.2,2.34,311.16,1070.0,5005.0,4.595,0.765,293.83331,50.23035,26.2314,3753.75,0.2079701165440938,1.0980121085960772,6.879561544611355,CONFIRMED
7.2406612,1.198,0.558,556.4,19.45,68.63,734.0,5005.0,4.595,0.765,293.83331,50.23035,218.0345,3753.75,0.0003621510014094773,0.4434029474485566,6.323283115047848,CANDIDATE
3.43591631,0.624,3.133,23.2,0.55,617.61,1272.0,5779.0,4.339,1.087,287.88733,46.276241,6.165500000000001,4334.25,18.493071619420625,1.4190035355295954,3.186352633162641,CANDIDATE
11.59822233,0.679,2.5237,2804.5,2.65,5.82,396.0,3688.0,4.79,0.473,296.22195,50.28722,29.706500000000002,2766.0,0.10551099441599261,1.259511573916639,7.939337055191027,CONFIRMED
6.575315881,0.39,4.3084,2793.3,5.31,251.38,1015.0,5992.0,4.415,0.989,290.09805,50.321609,59.5251,4494.0,0.021307508337612482,1.6692904715809571,7.9353369069948645,CONFIRMED
7.275040844,0.547,7.5377,3001.0,4.86,113.64,833.0,5485.0,4.556,0.867,295.45529,50.49456,54.48060000000001,4113.75,0.025439715474992373,2.144491650684016,8.007034012193408,CONFIRMED
19.27153892,0.031,2.7594,1219.8,1.93,5.66,393.0,4077.0,4.702,0.56,293.97336,50.53191,21.6353,3057.75,0.30193482696892615,1.324259370200358,7.107261660530193,CONFIRMED
10.06524317,0.628,1.369,1053.3,1.91,13.43,488.0,4077.0,4.702,0.56,293.97336,50.53191,21.4111,3057.75,0.3115193552470686,0.8624679251766484,6.9606323185829035,CONFIRMED
12.3935651,0.883,3.8896,916.6,2.66,49.68,677.0,5557.0,4.603,0.75,296.02133,50.56778,29.818600000000004,4167.75,0.15719542871909906,1.5871105005500095,6.821761565815161,CONFIRMED
43.84439721,0.852,6.802,615.2,2.87,18.77,531.0,5854.0,4.406,1.012,300.86398,44.337551,32.172700000000006,4390.5,0.13184129296836983,2.054380111084465,6.423571586162567,CONFIRMED
3.341913228,1.213,3.813,725.3,21.55,268.67,1032.0,5295.0,4.551,0.811,292.31595,38.27029,241.57550000000003,3971.25,0.0002816881428667226,1.5713205903209724,6.587963152612122,FALSE POSITIVE
1.626630225,1.26,2.1145,1620.6,32.43,1355.88,1547.0,5735.0,4.41,0.973,294.36819,38.31028,363.5403,4301.25,8.952348945576992e-05,1.1360686257120631,7.39116859513779,FALSE POSITIVE
2.711504086,0.023,3.0099,837.5,3.12,960.79,1420.0,6214.0,4.442,1.076,291.65353,38.494659,34.9752,4660.5,0.1089311008164803,1.388766303351669,6.731614581263264,CONFIRMED
7.21203748,0.012,4.0491,950.4,3.32,260.58,1025.0,6214.0,4.442,1.076,291.65353,38.494659,37.2172,4660.5,0.09040686786279221,1.6192100095828033,6.857934583998181,CONFIRMED
14.1798187,0.1601,2.505,459.9,1.88,60.35,711.0,5799.0,4.539,0.878,291.0448,51.321671,21.0748,4349.25,0.4646479084411247,1.2541905204865533,6.133181099726462,FALSE POSITIVE
8.47237911,0.022,2.7245,1123.5,2.59,75.44,751.0,5354.0,4.587,0.788,296.36652,51.319519,29.0339,4015.5,0.1640678549952157,1.314932614634194,7.02509377139937,CONFIRMED
60.4189369,0.094,5.039,931.3,2.36,5.49,390.0,5354.0,4.587,0.788,296.36652,51.319519,26.4556,4015.5,0.2168636602377436,1.798238435325764,6.837654651302648,CONFIRMED
12.611904345,0.55,5.1497,6105.6,7.4,76.15,753.0,5795.0,4.508,0.919,289.11221,51.737381,82.95400000000001,4346.25,0.007613821777086413,1.8164033001408149,8.717125432469853,CONFIRMED
1.433769925,1.268,1.8868,1976.3,46.58,3209.29,1920.0,6017.0,4.22,1.339,290.84369,37.728828,522.1618,4512.75,3.169757108781219e-05,1.060148622215981,7.589487556726784,FALSE POSITIVE
10.31872301,1.215,3.836,871.7,28.59,139.26,876.0,5927.0,4.409,1.06,291.84891,37.713501,320.4939,4445.25,0.00013503205801770464,1.5760879327525463,6.771591854169266,FALSE POSITIVE
2.539183147,0.238,2.4282,382.1,2.06,743.09,1332.0,5519.0,4.35,1.062,291.43997,37.905659,23.0926,4139.25,0.33612681364267416,1.2320353420908197,5.9482960517066035,CONFIRMED
6.770300385,0.838,2.0844,1304.0,2.77,102.87,812.0,5653.0,4.656,0.679,290.87051,38.273628,31.051700000000004,4239.75,0.14160679839279938,1.1263571489766686,7.173958319756794,CONFIRMED
0.444291966,1.258,2.0792,10967.0,27.51,2706.26,1836.0,5255.0,4.678,0.636,290.99689,38.28492,308.38710000000003,3941.25,0.0001343833226228434,1.1246698229873993,9.30273722124215,FALSE POSITIVE
10.181584004,0.92,3.5089,5741.1,7.73,102.91,812.0,5988.0,4.541,0.836,291.28195,38.241669,86.65330000000002,4491.0,0.006902203117418049,1.5060532213265254,8.655580276064018,CANDIDATE
20.06036336,0.556,3.3203,1494.7,1.96,4.0,361.0,3950.0,4.754,0.493,286.07913,39.27832,21.971600000000002,2962.5,0.279301525120392,1.4633248442893094,7.310349603665281,CONFIRMED
46.1842039,0.013,4.758,1394.7,1.83,1.32,273.0,3950.0,4.754,0.493,286.07913,39.27832,20.514300000000002,2962.5,0.34315335714163975,1.7505901921899842,7.241151360514599,CONFIRMED
23.9800854,0.95,5.351,104.0,1.31,41.94,649.0,5854.0,4.406,1.012,300.86398,44.337551,14.685100000000002,4390.5,1.3863831033382745,1.8486122808208378,4.653960350157523,CONFIRMED
7.82502168,0.708,2.186,520.8,1.2,14.05,494.0,3950.0,4.754,0.493,286.07913,39.27832,13.452,2962.5,1.2170201899588526,1.1587662114878567,6.257284372702628,CONFIRMED
3.895936525,0.524,2.3111,8544.8,7.34,241.62,1005.0,5557.0,4.592,0.774,294.65524,39.308361,82.2814,4167.75,0.0074816371673586835,1.197280460464811,9.053195213168596,CONFIRMED
22.36646466,0.4,5.228,986.8,2.32,19.45,536.0,5395.0,4.615,0.734,294.71063,39.52174,26.0072,4046.25,0.23002334779784545,1.829055253971752,6.895480248106525,CONFIRMED
1.625522174,0.076,2.38963,7969.0,9.73,1467.41,1579.0,5539.0,4.322,1.106,293.87192,38.422939,109.07330000000002,4154.25,0.0032013803133299217,1.2207207708928869,8.98343977178426,CONFIRMED
19.620346923,0.458,2.0038,21725.0,13.6,40.39,643.0,5710.0,4.492,0.905,293.81619,38.563568,152.45600000000002,4282.5,0.0012085477349292643,1.0998781537893434,9.986264978993697,CANDIDATE
7.544039,1.175,6.222,322.6,17.47,116.46,838.0,5657.0,4.567,0.824,293.94116,38.601101,195.8387,4242.75,0.0005648743952644133,1.977131922855266,5.779508185184337,FALSE POSITIVE
9.02930689,0.024,3.1449,1019.8,2.57,77.75,757.0,5349.0,4.526,0.82,290.33362,38.72823,28.8097,4011.75,0.1677712937307465,1.4218786628438826,6.9283419125905255,CONFIRMED
10.328035714,0.281,7.7915,16918.0,13.28,119.31,843.0,5627.0,4.359,1.024,287.69675,38.886452,148.8688,4220.25,0.0012791666133527412,2.1737853456024565,9.736192529758796,FALSE POSITIVE
143.2063047,0.379,8.9302,10566.0,8.9,2.14,308.0,5485.0,4.556,0.867,285.28363,38.947281,99.769,4113.75,0.00414239050462788,2.2955806188411625,9.265491216441031,CONFIRMED
6.164876,0.646,3.262,55.8,0.79,256.35,1021.0,5854.0,4.406,1.012,300.86398,44.337551,8.855900000000002,4390.5,6.321437811546032,1.4497385336764255,4.039536325727106,CONFIRMED
60.32494216,0.224,6.6188,20280.0,12.19,6.77,411.0,5485.0,4.556,0.867,285.28363,38.947281,136.6499,4113.75,0.0016121666788152867,2.0306188769822677,9.917439766154132,CONFIRMED
29.1598615,0.3619,4.803,488.0,1.91,17.85,524.0,5485.0,4.556,0.867,285.28363,38.947281,21.4111,4113.75,0.41910317967382177,1.758375025208471,6.192362489474872,CONFIRMED
1.540397253,1.225,2.1541,816.1,25.69,1105.68,1470.0,5663.0,4.53,0.915,286.92639,38.921631,287.98490000000004,4247.25,0.00017782739823331994,1.1487031938086796,6.705761486390662,FALSE POSITIVE
2.99025443,0.014,5.414,589.2,1.7,168.45,918.0,4667.0,4.578,0.731,287.74881,38.92955,19.057000000000002,3500.25,0.50574950031601,1.858483101270963,6.380461462508839,FALSE POSITIVE
1.594745374,0.514,1.9604,15044.0,11.3,1329.42,1539.0,5934.0,4.491,0.893,285.21381,39.027481,126.67300000000002,4450.5,0.002189558923992241,1.0853243943411743,9.618800989064146,CONFIRMED
4.783002698,0.003,2.335,1008.7,2.5,145.48,886.0,5170.0,4.574,0.807,287.09399,39.060719,28.025000000000002,3877.5,0.17616309941868227,1.204472679367587,6.917408536010275,CONFIRMED
20.50588921,0.26,4.0595,2105.5,3.41,17.06,518.0,4905.0,4.544,0.761,289.31543,39.153278,38.2261,3678.75,0.06585978374529888,1.6212676641876775,7.652783081419071,CONFIRMED
3.340218842,0.466,1.9104,1632.6,2.03,43.73,656.0,3950.0,4.754,0.493,286.07913,39.27832,22.7563,2962.5,0.2513931313068534,1.0682905287817208,7.398541447410401,CONFIRMED
2.507089906,1.255,2.0067,1339.2,30.26,730.47,1326.0,5926.0,4.506,0.939,295.37805,40.493401,339.2146,4444.5,0.00011386737310527156,1.1008431318194691,7.20057413553907,FALSE POSITIVE
18.64932728,0.08,4.4056,893.6,3.12,57.13,701.0,5775.0,4.405,1.053,290.46176,40.562462,34.9752,4331.25,0.1012354533658149,1.6874354532558278,6.7963766909987475,CONFIRMED
4.90144976,0.529,4.1654,140.7,1.7,598.74,1262.0,5847.0,4.191,1.402,297.02826,48.208611,19.057000000000002,4385.25,0.6336227401644976,1.6419825439098268,4.953712146696635,CONFIRMED
9.75192101,0.949,4.793,418.0,2.76,135.66,870.0,5775.0,4.405,1.053,290.46176,40.562462,30.9396,4331.25,0.14624100668673978,1.756650292114487,6.037870919922137,CONFIRMED
38.5576546,0.911,5.794,993.0,4.02,21.71,550.0,5775.0,4.405,1.053,290.46176,40.562462,45.0642,4331.25,0.04732801118109775,1.916039869738392,6.901737206656574,CONFIRMED
3.525632539,0.12,2.59959,22335.0,11.58,213.12,975.0,5150.0,4.572,0.793,290.58173,40.5774,129.8118,3862.5,0.001765736833194762,1.2808199500873434,10.0139550055621,CONFIRMED
34.84398644,0.934,2.9315,4523.6,7.61,16.1,511.0,5509.0,4.482,0.871,285.92001,39.624828,85.30810000000001,4131.75,0.006655232431817271,1.3690210324494336,8.417284454436656,CANDIDATE
7.748094239,0.517,3.5957,2472.1,5.52,204.39,964.0,5973.0,4.439,1.085,294.4899,39.771439,61.8792,4479.75,0.01890687300735707,1.525121083704623,7.813227703420413,CONFIRMED
23.96793669,0.416,3.827,1182.3,1.8,2.77,329.0,3747.0,4.728,0.524,283.86639,39.898079,20.178,2810.25,0.34206654678112103,1.5742251566783558,7.076062424390513,CONFIRMED
8.29561738,0.888,1.3421,824.3,1.82,11.39,469.0,3747.0,4.728,0.524,283.86639,39.898079,20.4022,2810.25,0.33091309591722246,0.851047962812218,6.715746956598639,CONFIRMED
8.11437482,0.573,2.2736,1558.0,2.1,10.55,460.0,3692.0,4.753,0.517,288.81201,40.033401,23.541000000000004,2769.0,0.21225026139055775,1.1858902967751703,7.351799869057777,CONFIRMED
38.036729482,0.501,4.34617,82872.0,27.5,14.81,500.0,5575.0,4.521,0.932,294.14789,40.055538,308.27500000000003,4181.25,0.0001427220962495518,1.6763804166873786,11.32506459446695,FALSE POSITIVE
4.64090031,1.28,35.512,2450.6,30.09,421.08,1155.0,6463.0,4.5,0.826,295.11371,40.071171,337.30890000000005,4847.25,0.00012630252075097737,3.597640973679665,7.804496151611577,CANDIDATE
3.747838198,1.121,5.0642,616.0,13.65,266.76,1031.0,5514.0,4.569,0.826,291.06152,50.265129,153.0165,4135.5,0.0011542854816871187,1.8024026293265347,6.424869023905388,FALSE POSITIVE
14.74914825,0.173,6.0995,430.2,2.89,137.91,874.0,5847.0,4.191,1.402,297.02826,48.208611,32.3969,4385.25,0.12896860170252344,1.9600243590322752,6.066572019594787,CONFIRMED
21.81295996,0.053,4.3791,1175.4,3.38,39.33,639.0,5601.0,4.41,0.999,294.77686,40.15374,37.8898,4200.75,0.07722535216213638,1.6825210739344354,7.07021420667984,CONFIRMED
7.91936937,0.733,3.3148,15148.0,10.34,104.0,814.0,5690.0,4.588,0.776,283.53845,40.217999,115.9114,4267.5,0.0027402808500286775,1.462050973519137,9.625689802158323,FALSE POSITIVE
1.028436523,1.5734,1.8606,8098.0,72.77,3400.48,1947.0,6228.0,4.428,0.99,296.00699,40.295429,815.7517,4671.0,8.604703394838038e-06,1.0510313930386626,8.99949587624899,CANDIDATE
15.37562369,0.692,3.3169,15337.0,11.01,30.54,600.0,4986.0,4.496,0.833,283.25354,40.358189,123.4221,3739.5,0.001988999815591967,1.4625375520706234,9.638088688324805,CONFIRMED
8.10363271,0.047,3.161,887.9,2.11,52.82,687.0,4861.0,4.574,0.732,283.22141,40.421829,23.653100000000002,3645.75,0.275500683589827,1.4257554300008042,6.789984743247629,CONFIRMED
4.71510843,0.258,2.506,417.5,1.46,108.84,823.0,4861.0,4.574,0.732,283.22141,40.421829,16.366600000000002,3645.75,0.8315942529811251,1.2544757864990428,6.03667688992953,CONFIRMED
6.365839713,0.524,2.9721,780.7,2.44,165.33,914.0,5776.0,4.554,0.849,291.14951,40.420521,27.352400000000003,4332.0,0.2116908716493394,1.3792949220996455,6.661471035226285,CONFIRMED
5.97581754,0.941,3.065,962.4,3.86,284.25,1047.0,6108.0,4.471,0.997,294.22397,40.417858,43.2706,4581.0,0.0565433505986694,1.4024137429997738,6.870468694196121,FALSE POSITIVE
2.446737317,1.241,4.7211,1177.9,26.25,597.19,1261.0,5764.0,4.548,0.863,298.96112,40.862808,294.26250000000005,4323.0,0.00016966039528912503,1.7441610945952601,7.072337079298082,FALSE POSITIVE
3.04033046,0.736,1.8411,10859.0,8.99,257.29,1021.0,5035.0,4.519,0.791,299.3161,40.82238,100.77790000000002,3776.25,0.0036894771527089545,1.0441913011262212,9.292841593487926,CONFIRMED
15.33528675,0.773,3.897,3081.4,5.0,32.67,610.0,5251.0,4.581,0.817,292.23676,41.08588,56.050000000000004,3938.25,0.022365387694572064,1.5886227727201803,8.033463793311947,CONFIRMED
